0,0.0,0.0,-0.34507042253521125,-0.176056338028169,-0.5352112676056338,-0.5211267605633803,-0.5985915492957746,-0.8309859154929577,-0.704225352112676,-1.0,-0.29577464788732394,-0.7676056338028169,-0.3028169014084507,-0.9647887323943662,-0.31690140845070425,-0.6971830985915493,-0.29577464788732394,-0.6619718309859155,-0.07746478873239436,-0.7323943661971831,-0.1056338028169014,-0.9225352112676056,-0.176056338028169,-0.6056338028169014,-0.14788732394366197,-0.6338028169014085,0.11971830985915492,-0.676056338028169,0.1056338028169014,-0.8661971830985915,0.007042253521126761,-0.5774647887323944,0.04929577464788732,-0.5704225352112676,0.3028169014084507,-0.6197183098591549,0.29577464788732394,-0.7535211267605634,0.20422535211267606,-0.5563380281690141,0.2323943661971831,-0.5211267605633803
0,0.0,0.0,-0.3448275862068966,-0.1724137931034483,-0.5379310344827586,-0.5103448275862069,-0.6068965517241379,-0.8206896551724138,-0.7103448275862069,-1.0,-0.296551724137931,-0.7655172413793103,-0.31724137931034485,-0.9517241379310345,-0.32413793103448274,-0.6827586206896552,-0.296551724137931,-0.6482758620689655,-0.08275862068965517,-0.7310344827586207,-0.12413793103448276,-0.9103448275862069,-0.1793103448275862,-0.6,-0.15172413793103448,-0.6275862068965518,0.1103448275862069,-0.6827586206896552,0.08275862068965517,-0.8551724137931035,-0.006896551724137931,-0.5655172413793104,0.034482758620689655,-0.5655172413793104,0.2896551724137931,-0.6275862068965518,0.2689655172413793,-0.7448275862068966,0.18620689655172415,-0.5517241379310345,0.21379310344827587,-0.5241379310344828
0,0.0,0.0,-0.352112676056338,-0.15492957746478872,-0.5563380281690141,-0.5,-0.6197183098591549,-0.8169014084507042,-0.7253521126760564,-1.0,-0.31690140845070425,-0.7676056338028169,-0.323943661971831,-0.9577464788732394,-0.3380281690140845,-0.6901408450704225,-0.31690140845070425,-0.647887323943662,-0.09859154929577464,-0.7394366197183099,-0.1267605633802817,-0.9225352112676056,-0.19014084507042253,-0.5985915492957746,-0.16901408450704225,-0.6267605633802817,0.09859154929577464,-0.6901408450704225,0.07746478873239436,-0.8661971830985915,-0.007042253521126761,-0.5633802816901409,0.02112676056338028,-0.5633802816901409,0.2887323943661972,-0.6338028169014085,0.2746478873239437,-0.7535211267605634,0.19014084507042253,-0.5563380281690141,0.2112676056338028,-0.528169014084507
0,0.0,0.0,-0.3939393939393939,-0.16666666666666666,-0.6060606060606061,-0.5,-0.6666666666666666,-0.8106060606060606,-0.7727272727272727,-0.9924242424242424,-0.36363636363636365,-0.8257575757575758,-0.4696969696969697,-1.0,-0.4393939393939394,-0.696969696969697,-0.3712121212121212,-0.6515151515151515,-0.14393939393939395,-0.8181818181818182,-0.26515151515151514,-0.9696969696969697,-0.2803030303030303,-0.6287878787878788,-0.21212121212121213,-0.6363636363636364,0.07575757575757576,-0.7803030303030303,-0.045454545454545456,-0.9393939393939394,-0.09848484848484848,-0.6060606060606061,-0.015151515151515152,-0.5984848484848485,0.29545454545454547,-0.7272727272727273,0.18181818181818182,-0.8333333333333334,0.11363636363636363,-0.6212121212121212,0.18181818181818182,-0.5984848484848485
0,0.0,0.0,-0.3875968992248062,-0.13953488372093023,-0.5968992248062015,-0.5038759689922481,-0.6434108527131783,-0.8062015503875969,-0.7364341085271318,-0.9922480620155039,-0.3333333333333333,-0.8449612403100775,-0.4883720930232558,-1.0,-0.4573643410852713,-0.6744186046511628,-0.37209302325581395,-0.6356589147286822,-0.10852713178294573,-0.8294573643410853,-0.29457364341085274,-0.9844961240310077,-0.31007751937984496,-0.6124031007751938,-0.1937984496124031,-0.6124031007751938,0.11627906976744186,-0.7829457364341085,-0.06201550387596899,-0.9457364341085271,-0.11627906976744186,-0.5813953488372093,0.0,-0.5658914728682171,0.3178294573643411,-0.7286821705426356,0.17054263565891473,-0.8294573643410853,0.08527131782945736,-0.6046511627906976,0.16279069767441862,-0.5736434108527132
0,0.0,0.0,-0.3583815028901734,-0.005780346820809248,-0.6647398843930635,-0.4046242774566474,-0.7514450867052023,-0.7976878612716763,-0.8439306358381503,-1.0,-0.4277456647398844,-0.7341040462427746,-0.4508670520231214,-0.9248554913294798,-0.43352601156069365,-0.6358381502890174,-0.41040462427745666,-0.5953757225433526,-0.1676300578034682,-0.7283236994219653,-0.21965317919075145,-0.9075144508670521,-0.24855491329479767,-0.5433526011560693,-0.2254335260115607,-0.5549132947976878,0.06358381502890173,-0.6878612716763006,0.028901734104046242,-0.8554913294797688,-0.03468208092485549,-0.5202312138728323,-0.005780346820809248,-0.5086705202312138,0.2774566473988439,-0.6589595375722543,0.2658959537572254,-0.7630057803468208,0.2138728323699422,-0.5375722543352601,0.24277456647398843,-0.5202312138728323
0,0.0,0.0,-0.2857142857142857,-0.15151515151515152,-0.47619047619047616,-0.4935064935064935,-0.5670995670995671,-0.8051948051948052,-0.6753246753246753,-1.0,-0.2987012987012987,-0.7705627705627706,-0.26406926406926406,-0.8917748917748918,-0.2510822510822511,-0.6277056277056277,-0.2554112554112554,-0.6406926406926406,-0.06493506493506493,-0.7532467532467533,-0.06493506493506493,-0.8658008658008658,-0.11688311688311688,-0.5497835497835498,-0.12554112554112554,-0.6190476190476191,0.12987012987012986,-0.6926406926406926,0.1471861471861472,-0.8051948051948052,0.06926406926406926,-0.5411255411255411,0.0735930735930736,-0.5800865800865801,0.30303030303030304,-0.6363636363636364,0.3333333333333333,-0.7186147186147186,0.2554112554112554,-0.5497835497835498,0.2554112554112554,-0.5497835497835498
0,0.0,0.0,-0.28991596638655465,-0.16806722689075632,-0.4495798319327731,-0.5168067226890757,-0.5126050420168067,-0.8151260504201681,-0.6134453781512605,-1.0,-0.27310924369747897,-0.7605042016806722,-0.25210084033613445,-0.8571428571428571,-0.23109243697478993,-0.5798319327731093,-0.226890756302521,-0.5966386554621849,-0.037815126050420166,-0.7310924369747899,-0.046218487394957986,-0.8319327731092437,-0.10084033613445378,-0.5210084033613446,-0.1092436974789916,-0.5840336134453782,0.15966386554621848,-0.6722689075630253,0.15546218487394958,-0.7647058823529411,0.07142857142857142,-0.4957983193277311,0.07142857142857142,-0.5252100840336135,0.31932773109243695,-0.6176470588235294,0.3403361344537815,-0.6680672268907563,0.24789915966386555,-0.5,0.23949579831932774,-0.5042016806722689
0,0.0,0.0,-0.3582887700534759,-0.19786096256684493,-0.5668449197860963,-0.5294117647058824,-0.6470588235294118,-0.8288770053475936,-0.7593582887700535,-1.0,-0.3689839572192513,-0.8021390374331551,-0.39572192513368987,-0.983957219251337,-0.3689839572192513,-0.6951871657754011,-0.34759358288770054,-0.6737967914438503,-0.13903743315508021,-0.786096256684492,-0.1925133689839572,-0.9732620320855615,-0.2192513368983957,-0.6417112299465241,-0.19786096256684493,-0.6684491978609626,0.06417112299465241,-0.7486631016042781,0.016042780748663103,-0.9411764705882353,-0.0374331550802139,-0.6310160427807486,-0.0053475935828877,-0.6256684491978609,0.25133689839572193,-0.7112299465240641,0.2192513368983957,-0.8449197860962567,0.15508021390374332,-0.6470588235294118,0.18716577540106952,-0.6256684491978609
0,0.0,0.0,-0.37735849056603776,-0.11949685534591195,-0.6226415094339622,-0.4779874213836478,-0.6918238993710691,-0.8176100628930818,-0.8113207547169812,-1.0,-0.42138364779874216,-0.7672955974842768,-0.4276729559748428,-0.9748427672955975,-0.4088050314465409,-0.6729559748427673,-0.3836477987421384,-0.660377358490566,-0.16352201257861634,-0.7547169811320755,-0.1949685534591195,-0.9559748427672956,-0.2389937106918239,-0.5974842767295597,-0.22641509433962265,-0.6415094339622641,0.06918238993710692,-0.7232704402515723,0.03773584905660377,-0.9182389937106918,-0.025157232704402517,-0.5911949685534591,0.006289308176100629,-0.6037735849056604,0.2830188679245283,-0.6981132075471698,0.2641509433962264,-0.8301886792452831,0.1949685534591195,-0.6163522012578616,0.22641509433962265,-0.5974842767295597
